Timestamp,Start Position,Minutes Delivered,User ID
2/14/20 10:11,83.429549,152.9110744,ec67f2ca-ac0f-48a0-a2ee-ab5e00fa640e
2/14/20 10:11,92.119567,99.90206268,6a0a79cf-4c21-4df4-8cc4-aac1014f3880
2/14/20 10:12,120.544621,152.76683,1a88f7e3-ad2c-48dd-bc1d-aabf014cd21f
2/14/20 10:12,155.180026,8.694005033,212458d6-ec9b-4c9c-94e8-aabb0113ff4d
2/14/20 10:12,173.246062,0.325724067,60e4ab9f-bbf7-4d1f-9200-aabc0005bb06
2/14/20 10:12,1.984786,0.043043217,60e4ab9f-bbf7-4d1f-9200-aabc0005bb06
2/14/20 10:12,188.967107,5.4007508,60e4ab9f-bbf7-4d1f-9200-aabc0005bb06
2/14/20 10:13,218.273152,0.365335733,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:14,240.175308,3.775744117,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:17,456.804955,0.07848305,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:18,451.571938,0.111611383,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:18,468.06359,0.064356133,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:18,461.961958,0.15037725,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:18,461.044593,0.066137367,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:18,455.039835,1.184566567,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:19,516.146829,0.079722867,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:19,501.240104,0.032899517,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:19,493.253075,0.0622975,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:19,487.099925,1.689378883,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:21,569.180626,0.126496733,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:21,582.423596,1.8771046,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:23,809.96834,0.093526433,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:23,749.696718,0.0277159,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:23,698.089283,0.186587233,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:23,658.916356,4.121291233,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,878.095837,0.0169428,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,806.781342,0.0240013,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,767.923913,0.091365567,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,759.407239,0.454231333,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,814.633865,0.0240366,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:28,833.726965,0.315638383,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:29,857.352358,0.0324842,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 11:12,3732.665593,92.72837733,42cee8db-a23d-45d6-ac17-ab56014ee472
2/14/20 10:10,38.429459,61.56809868,42cee8db-a23d-45d6-ac17-ab56014ee472
2/14/20 10:24,872.968466,57.43156448,840871df-0606-470e-b8e3-ab58016e803a
2/14/20 10:15,326.394234,8.703781317,840871df-0606-470e-b8e3-ab58016e803a
2/14/20 10:10,12.489405,5.240986067,840871df-0606-470e-b8e3-ab58016e803a
2/14/20 10:29,866.180844,0.266138,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:29,886.532968,0.100285783,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:29,902.549297,0.024586583,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:29,899.515462,0.035774517,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:29,899.706412,0.723228433,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:30,934.116224,1.5994957,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:31,1025.171965,0.017471217,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:31,1021.235238,0.020825833,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:31,1017.540788,0.027324367,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:31,1014.19625,0.066329167,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,1013.277999,0.14325885,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,1008.187916,0.102978133,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,1011.450488,0.027308833,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,998.175063,0.370837,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,980.658359,0.145621317,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:32,979.702259,0.109227917,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:33,966.464601,0.4517434,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:33,1034.038144,0.05931035,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:33,1032.655765,2.618980867,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:36,1130.288572,0.034530117,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:36,1127.394379,1.042827867,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1155.051785,0.0254828,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1111.316463,0.023010567,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1086.625547,0.023988833,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1061.80114,0.017187917,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1034.193737,0.027412483,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1047.36472,0.038116117,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1043,0.057430067,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1166.399701,0.028364467,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1189.557336,0.031511233,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:37,1182.887932,1.860584217,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:39,1294.55515,0.862945467,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:40,1327.223417,0.165182833,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:41,1347.609481,0.4476514,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:41,1336.500417,0.047774133,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:41,1312.537984,0.06246925,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:41,1284.91972,0.493541067,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:42,1332,0.027646767,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:42,1345.609893,0.043812783,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:42,1360.542222,2.179469,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:44,1491.291838,0.71491305,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:45,1524.419621,0.0211055,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:45,1520.750951,0.735832283,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:46,1554.99451,0.02322955,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:46,1551.438151,1.04096345,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:47,1604.359942,0.600210767,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:47,1630.465588,0.01798055,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:47,1626.623421,1.440285967,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:49,1713.122132,0.027057783,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:49,1704.772599,0.664059017,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:50,1729.70214,0.237297383,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:50,1729.6188,1.76139885,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:14,251.9961556,0.9692538,ba0744d8-6bab-4b99-aa12-a9cc012cff56
2/14/20 10:21,686.072088,22.6917001,212458d6-ec9b-4c9c-94e8-aabb0113ff4d
2/14/20 10:35,1496.417583,0.111707283,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:35,320.708797,0.025669667,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:35,297.276404,9.556959817,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:44,870.778253,0.030230817,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:45,908.551883,0.0508886,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:45,943.616162,26.45099117,ccb26a75-2085-4148-8235-a9de000d79a0
2/14/20 10:52,1835.358247,0.433805017,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:53,1856.38925,0.100745967,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:53,1847.536244,0.389524267,040c802f-877a-4652-9280-aa8f00fb8bfb
2/14/20 10:55,1870.976436,0.413002533,040c802f-877a-4652-9280-aa8f00fb8bfb
