Timestamp,Start Position,Minutes Delivered,User ID
1/31/20 10:14,122.947043,0.0260162,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 10:14,57.104381,0.278047817,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 10:14,73.82714,0.05601685,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 10:59,77.308111,2.215672167,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:02,215.561219,0.059942417,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:02,229.688779,0.693568633,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:02,276.647883,3.732778767,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:06,511.722699,2.9645249,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:09,700.201011,26.77892025,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:36,2323.368365,0.024595,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:36,2329.859756,13.90941472,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:50,3175.369239,0.027274733,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:50,3182.087968,0.764853117,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 11:58,3228.064654,16.05300138,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:14,4202.269776,4.742577533,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:19,4614.622843,0.093048783,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:19,4630.340891,0.621202017,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:20,4678.470139,0.048650233,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:20,4797.625635,0.103668183,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:20,4840.401152,1.132477233,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,4908.397161,0.017804983,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,5327.162133,0.02151965,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,8216.993834,0.03661335,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,8167.168813,0.0181603,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,7520.48401,0.02954135,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,8234.994505,0.040788417,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,5911.69465,0.023669267,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 12:27,8244.011231,0.091842167,ccb26a75-2085-4148-8235-a9de000d79a0
1/31/20 10:14,281.184945,50.78092672,212458d6-ec9b-4c9c-94e8-aabb0113ff4d
1/31/20 10:18,45.012895,0.050181246,eb8067ef-efd7-46e7-ad5c-aabf00802e3d
1/31/20 10:18,78.7062977,0.019152637,eb8067ef-efd7-46e7-ad5c-aabf00802e3d
1/31/20 10:27,1010.451403,0.20358495,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 10:14,233.983855,0.02130875,f9ef96c6-892f-4074-a7a6-a961010ff04e
1/31/20 10:13,197.983783,0.172178383,f9ef96c6-892f-4074-a7a6-a961010ff04e
1/31/20 10:13,179.98518,0.43064799,f3885db4-4f6e-417a-95ec-aadc010efe6b
1/31/20 10:12,164.6647113,0.150933633,f9ef96c6-892f-4074-a7a6-a961010ff04e
1/31/20 10:12,116.8366265,0.489266292,f3885db4-4f6e-417a-95ec-aadc010efe6b
1/31/20 10:27,9.233727,0.0225075,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 10:27,64.942325,0.725210167,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 10:28,131.55469,7.5224768,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 10:35,583.011984,9.654720267,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 10:48,1162.360074,7.799046817,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 11:03,1630.415515,10.60765143,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 11:15,2266.927823,4.6290838,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 11:20,2544.698378,1.086128483,5abb0a75-310a-4e5b-a1ba-aace010f9541
1/31/20 11:22,2609.961437,0.47647055,5abb0a75-310a-4e5b-a1ba-aace010f9541
